## header:
##   title: Sn120(n,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2026-01-01
##   format: YANDF-0.4
## target:
##   Z: 50
##   A: 120
##   nuclide: Sn120 
## residual:
##   Z: 50
##   A: 121
##   nuclide: Sn121 
## parameters: 
##   level density
a                50 121  15.56454
aadjust          50 121   1.00000
gammald          50 121   0.08756
pair             50 121   1.09091
ctable           47 113   0.00000   0
ptable           47 113   0.00000   0
ctableadjust     47 113   0.00000   0
ptableadjust     47 113   0.00000   0
Ufermi           47 113  30.00000   0
cfermi           47 113   5.00000   0
g                47 113   7.53333
gp               47 113   3.13333
gn               47 113   4.40000
gnadjust         47 113   1.00000
gpadjust         47 113   1.00000
gadjust          47 113   1.00000
Risomer          47 113   1.00000
## parameters: 
##   photon strength function
gamgam           47 113   0.00000
gamgamadjust     47 113   1.00000
etable           47 113   0.00000 E1
ftable           47 113   1.00000 E1
wtable           47 113   1.08100 E1
etableadjust     47 113   0.00000 E1
ftableadjust     47 113   1.00000 E1
wtableadjust     47 113   1.00000 E1
upbendc          47 113 3.50000E-08 M1
upbende          47 113 8.00000E-01 M1
upbendf          47 113 6.00000E+00 M1
upbendcadjust    47 113 1.00000E+00 M1
upbendeadjust    47 113 1.00000E+00 M1
upbendfadjust    47 113 1.00000E+00 M1
sgr              47 113   1.542 M1
egr              47 113   8.186 M1
ggr              47 113   4.000 M1
sgradjust        47 113   1.000 M1
egradjust        47 113   1.000 M1
ggradjust        47 113   1.000 M1
etable           47 113   0.00000 E2
ftable           47 113   1.00000 E2
wtable           47 113   1.00000 E2
etableadjust     47 113   0.00000 E2
ftableadjust     47 113   1.00000 E2
wtableadjust     47 113   1.00000 E2
upbendc          47 113 0.00000E+00 M2
upbende          47 113 0.00000E+00 M2
upbendf          47 113 0.00000E+00 M2
upbendcadjust    47 113 1.00000E+00 M2
upbendeadjust    47 113 1.00000E+00 M2
upbendfadjust    47 113 1.00000E+00 M2
sgr              47 113   0.001 M2
egr              47 113   8.186 M2
ggr              47 113   4.000 M2
sgradjust        47 113   1.000 M2
egradjust        47 113   1.000 M2
ggradjust        47 113   1.000 M2
## residual:
##   Z: 46
##   A: 112
##   nuclide: Pd112 
## parameters: 
##   level density
a                46 112  18.10313
aadjust          46 112   1.00000
gammald          46 112   0.08985
pair             46 112   2.26779
Pshift           46 112   0.00000   0
Pshiftadjust     46 112   0.00000   0
deltaW           46 112   3.82149   0
T                46 112   0.58808   0
E0               46 112   0.49254   0
Exmatch          46 112   6.24697   0
Tadjust          46 112   1.00000   0
E0adjust         46 112   1.00000   0
Exmatchadjust    46 112   1.00000   0
Ntop             46 112  47   0
Nlow             46 112   7   0
s2adjust         46 112   1.00000   0
ctable           46 112   0.00000   0
ptable           46 112   0.00000   0
ctableadjust     46 112   0.00000   0
ptableadjust     46 112   0.00000   0
Ufermi           46 112  30.00000   0
cfermi           46 112   5.00000   0
g                46 112   7.46667
gp               46 112   3.06667
gn               46 112   4.40000
gnadjust         46 112   1.00000
gpadjust         46 112   1.00000
gadjust          46 112   1.00000
Risomer          46 112   1.00000
## parameters: 
##   photon strength function
gamgam           46 112   0.00000
gamgamadjust     46 112   1.00000
etable           46 112   0.00000 E1
ftable           46 112   1.00000 E1
wtable           46 112   1.08100 E1
etableadjust     46 112   0.00000 E1
ftableadjust     46 112   1.00000 E1
wtableadjust     46 112   1.00000 E1
upbendc          46 112 3.50000E-08 M1
upbende          46 112 8.00000E-01 M1
upbendf          46 112 6.00000E+00 M1
upbendcadjust    46 112 1.00000E+00 M1
upbendeadjust    46 112 1.00000E+00 M1
upbendfadjust    46 112 1.00000E+00 M1
sgr              46 112   1.530 M1
egr              46 112   8.199 M1
ggr              46 112   4.000 M1
sgradjust        46 112   1.000 M1
egradjust        46 112   1.000 M1
ggradjust        46 112   1.000 M1
etable           46 112   0.00000 E2
ftable           46 112   1.00000 E2
wtable           46 112   1.00000 E2
etableadjust     46 112   0.00000 E2
ftableadjust     46 112   1.00000 E2
wtableadjust     46 112   1.00000 E2
upbendc          46 112 0.00000E+00 M2
upbende          46 112 0.00000E+00 M2
upbendf          46 112 0.00000E+00 M2
upbendcadjust    46 112 1.00000E+00 M2
upbendeadjust    46 112 1.00000E+00 M2
upbendfadjust    46 112 1.00000E+00 M2
sgr              46 112   0.001 M2
egr              46 112   8.199 M2
ggr              46 112   4.000 M2
sgradjust        46 112   1.000 M2
egradjust        46 112   1.000 M2
ggradjust        46 112   1.000 M2
## General parameters:
##   level density
ldmodel        1
colenhance     n
alphald           0.06926
betald            0.28277
gammashell1       0.43309
gammashell2       0.00000
pairconstant     12.00000
pshiftconstant    0.00000
Rspincut          1.00000
Rspincutff        4.00000
cglobal         1.00000E-20
pglobal         1.00000E-20
Kph              15.00000
## General parameters:
##   photon strength function
strength        9
strengthM1      3
xscaptherm      1.42000E+02
levinger        6.50000E+00
## General parameters:
##   pre-equilibrium
M2constant        1.00000
M2limit           1.00000
M2shift           1.00000
Rpipi             1.00000
Rnunu             1.50000
Rpinu             1.00000
Rnupi             1.00000
Rgamma            2.00000
Rspincutpreeq     1.00000
Esurf            12.67311
Cstrip        n   1.00000
Cknock        n   1.00000
Cbreak        n   1.00000
Cstrip        p   1.00000
Cknock        p   1.00000
Cbreak        p   1.00000
Cstrip        d   1.00000
Cknock        d   1.00000
Cbreak        d   1.00000
Cstrip        t   1.00000
Cknock        t   1.00000
Cbreak        t   1.00000
Cstrip        h   1.00000
Cknock        h   1.00000
Cbreak        h   1.00000
Cstrip        a   1.00000
Cknock        a   1.00000
Cbreak        a   1.00000
GMRadjustE        1.00000
GMRadjustG        1.00000
GMRadjustD        1.00000
GQRadjustE        1.00000
GQRadjustG        1.00000
GQRadjustD        1.00000
LEORadjustE       1.00000
LEORadjustG       1.00000
LEORadjustD       1.00000
HEORadjustE       1.00000
HEORadjustG       1.00000
HEORadjustD       1.00000
## General parameters:
##   fission
fismodel       6
Cnubar1           1.00000
Cnubar2           1.00000
Tmadjust          1.00000
Fsadjust          1.00000
Cbarrier          1.50000
## General parameters:
##   optical model
deuteronomp    4
alphaomp       6
v1adjust      n   1.00000
v2adjust      n   1.00000
v3adjust      n   1.00000
v4adjust      n   1.00000
rvadjust      n   1.00000
avadjust      n   1.00000
w1adjust      n   1.00000
w2adjust      n   1.00000
w3adjust      n   1.00000
w4adjust      n   1.00000
rwadjust      n   1.00000
awadjust      n   1.00000
rvdadjust     n   1.00000
avdadjust     n   1.00000
d1adjust      n   1.00000
d2adjust      n   1.00000
d3adjust      n   1.00000
rwdadjust     n   1.00000
awdadjust     n   1.00000
rvsoadjust    n   1.00000
avsoadjust    n   1.00000
vso1adjust    n   1.00000
vso2adjust    n   1.00000
rwsoadjust    n   1.00000
awsoadjust    n   1.00000
wso1adjust    n   1.00000
wso2adjust    n   1.00000
rcadjust      n   1.00000
v1adjust      p   1.00000
v2adjust      p   1.00000
v3adjust      p   1.00000
v4adjust      p   1.00000
rvadjust      p   1.00000
avadjust      p   1.00000
w1adjust      p   1.00000
w2adjust      p   1.00000
w3adjust      p   1.00000
w4adjust      p   1.00000
rwadjust      p   1.00000
awadjust      p   1.00000
rvdadjust     p   1.00000
avdadjust     p   1.00000
d1adjust      p   1.00000
d2adjust      p   1.00000
d3adjust      p   1.00000
rwdadjust     p   1.00000
awdadjust     p   1.00000
rvsoadjust    p   1.00000
avsoadjust    p   1.00000
vso1adjust    p   1.00000
vso2adjust    p   1.00000
rwsoadjust    p   1.00000
awsoadjust    p   1.00000
wso1adjust    p   1.00000
wso2adjust    p   1.00000
rcadjust      p   1.00000
v1adjust      d   1.00000
v2adjust      d   1.00000
v3adjust      d   1.00000
v4adjust      d   1.00000
rvadjust      d   1.00000
avadjust      d   1.00000
w1adjust      d   1.00000
w2adjust      d   1.00000
w3adjust      d   1.00000
w4adjust      d   1.00000
rwadjust      d   1.00000
awadjust      d   1.00000
rvdadjust     d   1.00000
avdadjust     d   1.00000
d1adjust      d   1.00000
d2adjust      d   1.00000
d3adjust      d   1.00000
rwdadjust     d   1.00000
awdadjust     d   1.00000
rvsoadjust    d   1.00000
avsoadjust    d   1.00000
vso1adjust    d   1.00000
vso2adjust    d   1.00000
rwsoadjust    d   1.00000
awsoadjust    d   1.00000
wso1adjust    d   1.00000
wso2adjust    d   1.00000
rcadjust      d   1.00000
v1adjust      t   1.00000
v2adjust      t   1.00000
v3adjust      t   1.00000
v4adjust      t   1.00000
rvadjust      t   1.00000
avadjust      t   1.00000
w1adjust      t   1.00000
w2adjust      t   1.00000
w3adjust      t   1.00000
w4adjust      t   1.00000
rwadjust      t   1.00000
awadjust      t   1.00000
rvdadjust     t   1.00000
avdadjust     t   1.00000
d1adjust      t   1.00000
d2adjust      t   1.00000
d3adjust      t   1.00000
rwdadjust     t   1.00000
awdadjust     t   1.00000
rvsoadjust    t   1.00000
avsoadjust    t   1.00000
vso1adjust    t   1.00000
vso2adjust    t   1.00000
rwsoadjust    t   1.00000
awsoadjust    t   1.00000
wso1adjust    t   1.00000
wso2adjust    t   1.00000
rcadjust      t   1.00000
v1adjust      h   1.00000
v2adjust      h   1.00000
v3adjust      h   1.00000
v4adjust      h   1.00000
rvadjust      h   1.00000
avadjust      h   1.00000
w1adjust      h   1.00000
w2adjust      h   1.00000
w3adjust      h   1.00000
w4adjust      h   1.00000
rwadjust      h   1.00000
awadjust      h   1.00000
rvdadjust     h   1.00000
avdadjust     h   1.00000
d1adjust      h   1.00000
d2adjust      h   1.00000
d3adjust      h   1.00000
rwdadjust     h   1.00000
awdadjust     h   1.00000
rvsoadjust    h   1.00000
avsoadjust    h   1.00000
vso1adjust    h   1.00000
vso2adjust    h   1.00000
rwsoadjust    h   1.00000
awsoadjust    h   1.00000
wso1adjust    h   1.00000
wso2adjust    h   1.00000
rcadjust      h   1.00000
v1adjust      a   1.00000
v2adjust      a   1.00000
v3adjust      a   1.00000
v4adjust      a   1.00000
rvadjust      a   1.00000
avadjust      a   1.00000
w1adjust      a   1.00000
w2adjust      a   1.00000
w3adjust      a   1.00000
w4adjust      a   1.00000
rwadjust      a   1.00000
awadjust      a   1.00000
rvdadjust     a   1.00000
avdadjust     a   1.00000
d1adjust      a   1.00000
d2adjust      a   1.00000
d3adjust      a   1.00000
rwdadjust     a   1.00000
awdadjust     a   1.00000
rvsoadjust    a   1.00000
avsoadjust    a   1.00000
vso1adjust    a   1.00000
vso2adjust    a   1.00000
rwsoadjust    a   1.00000
awsoadjust    a   1.00000
wso1adjust    a   1.00000
wso2adjust    a   1.00000
rcadjust      a   1.00000
v1adjust      e   1.00000
v2adjust      e   1.00000
v3adjust      e   1.00000
v4adjust      e   1.00000
rvadjust      e   1.00000
avadjust      e   1.00000
w1adjust      e   1.00000
w2adjust      e   1.00000
w3adjust      e   1.00000
w4adjust      e   1.00000
rwadjust      e   1.00000
awadjust      e   1.00000
rvdadjust     e   1.00000
avdadjust     e   1.00000
d1adjust      e   1.00000
d2adjust      e   1.00000
d3adjust      e   1.00000
rwdadjust     e   1.00000
awdadjust     e   1.00000
rvsoadjust    e   1.00000
avsoadjust    e   1.00000
vso1adjust    e   1.00000
vso2adjust    e   1.00000
rwsoadjust    e   1.00000
awsoadjust    e   1.00000
wso1adjust    e   1.00000
wso2adjust    e   1.00000
rcadjust      e   1.00000
## General parameters:
##   resonance parameters
## Z   A     S0        R      xs(therm)    D0         a         P        Sn
##  50 120 2.934E-01 4.157E+00 1.420E+02 1.250E+03 1.556E+01 1.091E+00 6.170E+00
