## header:
##   title: Ag107(p,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2026-01-18
##   format: YANDF-0.4
## target:
##   Z: 47
##   A: 107
##   nuclide: Ag107 
## residual:
##   Z: 48
##   A: 108
##   nuclide: Cd108 
## parameters: 
##   level density
a                48 108  14.50228
aadjust          48 108   1.00000
gammald          48 108   0.09094
pair             48 108   2.30940
ptable           44 103   0.00000   0
ctableadjust     44 103   0.00000   0
ptableadjust     44 103   0.00000   0
Ufermi           44 103  30.00000   0
cfermi           44 103   5.00000   0
D0               44 103 2.80000E+02
g                44 103   6.86667
gp               44 103   2.93333
gn               44 103   3.93333
gnadjust         44 103   1.00000
gpadjust         44 103   1.00000
gadjust          44 103   1.00000
Risomer          44 103   1.00000
## parameters: 
##   photon strength function
gamgam           44 103   0.00010
gamgamadjust     44 103   1.00000
etable           44 103   0.00000 E1
ftable           44 103   1.00000 E1
wtable           44 103   1.00000 E1
etableadjust     44 103   0.00000 E1
ftableadjust     44 103   1.00000 E1
wtableadjust     44 103   1.00000 E1
upbendc          44 103 3.50000E-08 M1
upbende          44 103 8.00000E-01 M1
upbendf          44 103 6.00000E+00 M1
upbendcadjust    44 103 1.00000E+00 M1
upbendeadjust    44 103 1.00000E+00 M1
upbendfadjust    44 103 1.00000E+00 M1
sgr              44 103   1.427 M1
egr              44 103   8.314 M1
ggr              44 103   4.000 M1
sgradjust        44 103   1.000 M1
egradjust        44 103   1.000 M1
ggradjust        44 103   1.000 M1
etable           44 103   0.00000 E2
ftable           44 103   1.00000 E2
wtable           44 103   1.00000 E2
etableadjust     44 103   0.00000 E2
ftableadjust     44 103   1.00000 E2
wtableadjust     44 103   1.00000 E2
upbendc          44 103 0.00000E+00 M2
upbende          44 103 0.00000E+00 M2
upbendf          44 103 0.00000E+00 M2
upbendcadjust    44 103 1.00000E+00 M2
upbendeadjust    44 103 1.00000E+00 M2
upbendfadjust    44 103 1.00000E+00 M2
sgr              44 103   0.001 M2
egr              44 103   8.314 M2
ggr              44 103   4.000 M2
sgradjust        44 103   1.000 M2
egradjust        44 103   1.000 M2
ggradjust        44 103   1.000 M2
## residual:
##   Z: 44
##   A: 102
##   nuclide: Ru102 
## parameters: 
##   level density
a                44 102  15.69679
aadjust          44 102   1.00000
gammald          44 102   0.09269
pair             44 102   2.37635
Pshift           44 102   0.00000   0
Pshiftadjust     44 102   0.00000   0
deltaW           44 102   2.63954   0
T                44 102   0.68003   0
E0               44 102   0.30481   0
Exmatch          44 102   7.02637   0
Tadjust          44 102   1.00000   0
E0adjust         44 102   1.00000   0
Exmatchadjust    44 102   1.00000   0
Ntop             44 102  48   0
Nlow             44 102   6   0
s2adjust         44 102   1.00000   0
ctable           44 102   0.00000   0
ptable           44 102   0.00000   0
ctableadjust     44 102   0.00000   0
ptableadjust     44 102   0.00000   0
Ufermi           44 102  30.00000   0
cfermi           44 102   5.00000   0
D0               44 102 1.80000E+01
g                44 102   6.80000
gp               44 102   2.93333
gn               44 102   3.86667
gnadjust         44 102   1.00000
gpadjust         44 102   1.00000
gadjust          44 102   1.00000
Risomer          44 102   1.00000
## parameters: 
##   photon strength function
gamgam           44 102   0.00018
gamgamadjust     44 102   1.00000
etable           44 102   0.00000 E1
ftable           44 102   1.00000 E1
wtable           44 102   1.00000 E1
etableadjust     44 102   0.00000 E1
ftableadjust     44 102   1.00000 E1
wtableadjust     44 102   1.00000 E1
upbendc          44 102 3.50000E-08 M1
upbende          44 102 8.00000E-01 M1
upbendf          44 102 6.00000E+00 M1
upbendcadjust    44 102 1.00000E+00 M1
upbendeadjust    44 102 1.00000E+00 M1
upbendfadjust    44 102 1.00000E+00 M1
sgr              44 102   1.416 M1
egr              44 102   8.327 M1
ggr              44 102   4.000 M1
sgradjust        44 102   1.000 M1
egradjust        44 102   1.000 M1
ggradjust        44 102   1.000 M1
etable           44 102   0.00000 E2
ftable           44 102   1.00000 E2
wtable           44 102   1.00000 E2
etableadjust     44 102   0.00000 E2
ftableadjust     44 102   1.00000 E2
wtableadjust     44 102   1.00000 E2
upbendc          44 102 0.00000E+00 M2
upbende          44 102 0.00000E+00 M2
upbendf          44 102 0.00000E+00 M2
upbendcadjust    44 102 1.00000E+00 M2
upbendeadjust    44 102 1.00000E+00 M2
upbendfadjust    44 102 1.00000E+00 M2
sgr              44 102   0.001 M2
egr              44 102   8.327 M2
ggr              44 102   4.000 M2
sgradjust        44 102   1.000 M2
egradjust        44 102   1.000 M2
ggradjust        44 102   1.000 M2
## residual:
##   Z: 43
##   A: 100
##   nuclide: Tc100 
## parameters: 
##   level density
a                43 100  15.93006
aadjust          43 100   1.00000
gammald          43 100   0.09331
pair             43 100   0.00000
Pshift           43 100   0.00000   0
Pshiftadjust     43 100   0.00000   0
deltaW           43 100   3.02144   0
T                43 100   0.68811   0
E0               43 100  -2.25968   0
Exmatch          43 100   4.82362   0
Tadjust          43 100   1.00000   0
E0adjust         43 100   1.00000   0
Exmatchadjust    43 100   1.00000   0
Ntop             43 100  41   0
Nlow             43 100   7   0
s2adjust         43 100   1.00000   0
ctable           43 100   0.00000   0
ptable           43 100   0.00000   0
ctableadjust     43 100   0.00000   0
ptableadjust     43 100   0.00000   0
Ufermi           43 100  30.00000   0
cfermi           43 100   5.00000   0
D0               43 100 1.40000E+01
g                43 100   6.66667
gp               43 100   2.86667
gn               43 100   3.80000
gnadjust         43 100   1.00000
gpadjust         43 100   1.00000
gadjust          43 100   1.00000
Risomer          43 100   1.00000
## parameters: 
##   photon strength function
gamgam           43 100   0.00014
gamgamadjust     43 100   1.00000
etable           43 100   0.00000 E1
ftable           43 100   1.00000 E1
wtable           43 100   1.00000 E1
etableadjust     43 100   0.00000 E1
ftableadjust     43 100   1.00000 E1
wtableadjust     43 100   1.00000 E1
upbendc          43 100 3.50000E-08 M1
upbende          43 100 8.00000E-01 M1
upbendf          43 100 6.00000E+00 M1
upbendcadjust    43 100 1.00000E+00 M1
upbendeadjust    43 100 1.00000E+00 M1
upbendfadjust    43 100 1.00000E+00 M1
sgr              43 100   1.392 M1
egr              43 100   8.355 M1
ggr              43 100   4.000 M1
sgradjust        43 100   1.000 M1
egradjust        43 100   1.000 M1
ggradjust        43 100   1.000 M1
etable           43 100   0.00000 E2
ftable           43 100   1.00000 E2
wtable           43 100   1.00000 E2
etableadjust     43 100   0.00000 E2
ftableadjust     43 100   1.00000 E2
wtableadjust     43 100   1.00000 E2
upbendc          43 100 0.00000E+00 M2
upbende          43 100 0.00000E+00 M2
upbendf          43 100 0.00000E+00 M2
upbendcadjust    43 100 1.00000E+00 M2
upbendeadjust    43 100 1.00000E+00 M2
upbendfadjust    43 100 1.00000E+00 M2
sgr              43 100   0.001 M2
egr              43 100   8.355 M2
ggr              43 100   4.000 M2
sgradjust        43 100   1.000 M2
egradjust        43 100   1.000 M2
ggradjust        43 100   1.000 M2
## residual:
##   Z: 43
##   A: 99
##   nuclide: Tc99  
## parameters: 
##   level density
a                43  99  15.15146
aadjust          43  99   1.00000
gammald          43  99   0.09362
pair             43  99   1.20605
Pshift           43  99   0.00000   0
Pshiftadjust     43  99   0.00000   0
deltaW           43  99   2.47528   0
T                43  99   0.76634   0
E0               43  99  -1.69490   0
Exmatch          43  99   7.05307   0
Tadjust          43  99   1.00000   0
E0adjust         43  99   1.00000   0
Exmatchadjust    43  99   1.00000   0
Ntop             43  99  38   0
Nlow             43  99   6   0
s2adjust         43  99   1.00000   0
ctable           43  99   0.00000   0
ptable           43  99   0.00000   0
ctableadjust     43  99   0.00000   0
ptableadjust     43  99   0.00000   0
Ufermi           43  99  30.00000   0
cfermi           43  99   5.00000   0
g                43  99   6.60000
gp               43  99   2.86667
gn               43  99   3.73333
gnadjust         43  99   1.00000
gpadjust         43  99   1.00000
gadjust          43  99   1.00000
Risomer          43  99   1.00000
## parameters: 
##   photon strength function
gamgam           43  99   0.00000
gamgamadjust     43  99   1.00000
etable           43  99   0.00000 E1
ftable           43  99   1.00000 E1
wtable           43  99   1.00000 E1
etableadjust     43  99   0.00000 E1
ftableadjust     43  99   1.00000 E1
wtableadjust     43  99   1.00000 E1
upbendc          43  99 3.50000E-08 M1
upbende          43  99 8.00000E-01 M1
upbendf          43  99 6.00000E+00 M1
upbendcadjust    43  99 1.00000E+00 M1
upbendeadjust    43  99 1.00000E+00 M1
upbendfadjust    43  99 1.00000E+00 M1
sgr              43  99   1.381 M1
egr              43  99   8.369 M1
ggr              43  99   4.000 M1
sgradjust        43  99   1.000 M1
egradjust        43  99   1.000 M1
ggradjust        43  99   1.000 M1
etable           43  99   0.00000 E2
ftable           43  99   1.00000 E2
wtable           43  99   1.00000 E2
etableadjust     43  99   0.00000 E2
ftableadjust     43  99   1.00000 E2
wtableadjust     43  99   1.00000 E2
upbendc          43  99 0.00000E+00 M2
upbende          43  99 0.00000E+00 M2
upbendf          43  99 0.00000E+00 M2
upbendcadjust    43  99 1.00000E+00 M2
upbendeadjust    43  99 1.00000E+00 M2
upbendfadjust    43  99 1.00000E+00 M2
sgr              43  99   0.001 M2
egr              43  99   8.369 M2
ggr              43  99   4.000 M2
sgradjust        43  99   1.000 M2
egradjust        43  99   1.000 M2
ggradjust        43  99   1.000 M2
## residual:
##   Z: 46
##   A: 101
##   nuclide: Pd101 
## parameters: 
##   level density
a                46 101  12.23618
aadjust          46 101   1.00000
gammald          46 101   0.09300
pair             46 101   1.19404
Pshift           46 101   0.00000   0
Pshiftadjust     46 101   0.00000   0
deltaW           46 101  -0.99128   0
T                46 101   0.88082   0
E0               46 101  -1.45707   0
Exmatch          46 101   8.17370   0
Tadjust          46 101   1.00000   0
E0adjust         46 101   1.00000   0
Exmatchadjust    46 101   1.00000   0
Ntop             46 101  18   0
Nlow             46 101   7   0
s2adjust         46 101   1.00000   0
ctable           46 101   0.00000   0
ptable           46 101   0.00000   0
ctableadjust     46 101   0.00000   0
ptableadjust     46 101   0.00000   0
Ufermi           46 101  30.00000   0
cfermi           46 101   5.00000   0
g                46 101   6.73333
gp               46 101   3.06667
gn               46 101   3.66667
gnadjust         46 101   1.00000
gpadjust         46 101   1.00000
gadjust          46 101   1.00000
Risomer          46 101   1.00000
## parameters: 
##   photon strength function
gamgam           46 101   0.00000
gamgamadjust     46 101   1.00000
etable           46 101   0.00000 E1
ftable           46 101   1.00000 E1
wtable           46 101   1.00000 E1
etableadjust     46 101   0.00000 E1
ftableadjust     46 101   1.00000 E1
wtableadjust     46 101   1.00000 E1
upbendc          46 101 3.50000E-08 M1
upbende          46 101 8.00000E-01 M1
upbendf          46 101 6.00000E+00 M1
upbendcadjust    46 101 1.00000E+00 M1
upbendeadjust    46 101 1.00000E+00 M1
upbendfadjust    46 101 1.00000E+00 M1
sgr              46 101   1.404 M1
egr              46 101   8.341 M1
ggr              46 101   4.000 M1
sgradjust        46 101   1.000 M1
egradjust        46 101   1.000 M1
ggradjust        46 101   1.000 M1
etable           46 101   0.00000 E2
ftable           46 101   1.00000 E2
wtable           46 101   1.00000 E2
etableadjust     46 101   0.00000 E2
ftableadjust     46 101   1.00000 E2
wtableadjust     46 101   1.00000 E2
upbendc          46 101 0.00000E+00 M2
upbende          46 101 0.00000E+00 M2
upbendf          46 101 0.00000E+00 M2
upbendcadjust    46 101 1.00000E+00 M2
upbendeadjust    46 101 1.00000E+00 M2
upbendfadjust    46 101 1.00000E+00 M2
sgr              46 101   0.001 M2
egr              46 101   8.341 M2
ggr              46 101   4.000 M2
sgradjust        46 101   1.000 M2
egradjust        46 101   1.000 M2
ggradjust        46 101   1.000 M2
## residual:
##   Z: 45
##   A: 99
##   nuclide: Rh99  
## parameters: 
##   level density
a                45  99  12.28020
aadjust          45  99   1.00000
gammald          45  99   0.09362
pair             45  99   1.20605
Pshift           45  99   0.00000   0
Pshiftadjust     45  99   0.00000   0
deltaW           45  99  -0.78183   0
T                45  99   0.89660   0
E0               45  99  -1.63376   0
Exmatch          45  99   8.40836   0
Tadjust          45  99   1.00000   0
E0adjust         45  99   1.00000   0
Exmatchadjust    45  99   1.00000   0
Ntop             45  99  38   0
Nlow             45  99   6   0
s2adjust         45  99   1.00000   0
ctable           45  99   0.00000   0
ptable           45  99   0.00000   0
ctableadjust     45  99   0.00000   0
ptableadjust     45  99   0.00000   0
Ufermi           45  99  30.00000   0
cfermi           45  99   5.00000   0
g                45  99   6.60000
gp               45  99   3.00000
gn               45  99   3.60000
gnadjust         45  99   1.00000
gpadjust         45  99   1.00000
gadjust          45  99   1.00000
Risomer          45  99   1.00000
## parameters: 
##   photon strength function
gamgam           45  99   0.00000
gamgamadjust     45  99   1.00000
etable           45  99   0.00000 E1
ftable           45  99   1.00000 E1
wtable           45  99   1.00000 E1
etableadjust     45  99   0.00000 E1
ftableadjust     45  99   1.00000 E1
wtableadjust     45  99   1.00000 E1
upbendc          45  99 3.50000E-08 M1
upbende          45  99 8.00000E-01 M1
upbendf          45  99 6.00000E+00 M1
upbendcadjust    45  99 1.00000E+00 M1
upbendeadjust    45  99 1.00000E+00 M1
upbendfadjust    45  99 1.00000E+00 M1
sgr              45  99   1.381 M1
egr              45  99   8.369 M1
ggr              45  99   4.000 M1
sgradjust        45  99   1.000 M1
egradjust        45  99   1.000 M1
ggradjust        45  99   1.000 M1
etable           45  99   0.00000 E2
ftable           45  99   1.00000 E2
wtable           45  99   1.00000 E2
etableadjust     45  99   0.00000 E2
ftableadjust     45  99   1.00000 E2
wtableadjust     45  99   1.00000 E2
upbendc          45  99 0.00000E+00 M2
upbende          45  99 0.00000E+00 M2
upbendf          45  99 0.00000E+00 M2
upbendcadjust    45  99 1.00000E+00 M2
upbendeadjust    45  99 1.00000E+00 M2
upbendfadjust    45  99 1.00000E+00 M2
sgr              45  99   0.001 M2
egr              45  99   8.369 M2
ggr              45  99   4.000 M2
sgradjust        45  99   1.000 M2
egradjust        45  99   1.000 M2
ggradjust        45  99   1.000 M2
## residual:
##   Z: 44
##   A: 98
##   nuclide: Ru98  
## parameters: 
##   level density
a                44  98  12.55880
aadjust          44  98   1.00000
gammald          44  98   0.09394
pair             44  98   2.42437
Pshift           44  98   0.00000   0
Pshiftadjust     44  98   0.00000   0
deltaW           44  98  -0.28718   0
T                44  98   0.89050   0
E0               44  98  -0.55621   0
Exmatch          44  98   9.57044   0
Tadjust          44  98   1.00000   0
E0adjust         44  98   1.00000   0
Exmatchadjust    44  98   1.00000   0
Ntop             44  98  47   0
Nlow             44  98   7   0
s2adjust         44  98   1.00000   0
ctable           44  98   0.00000   0
ptable           44  98   0.00000   0
ctableadjust     44  98   0.00000   0
ptableadjust     44  98   0.00000   0
Ufermi           44  98  30.00000   0
cfermi           44  98   5.00000   0
g                44  98   6.53333
gp               44  98   2.93333
gn               44  98   3.60000
gnadjust         44  98   1.00000
gpadjust         44  98   1.00000
gadjust          44  98   1.00000
Risomer          44  98   1.00000
## parameters: 
##   photon strength function
gamgam           44  98   0.00000
gamgamadjust     44  98   1.00000
etable           44  98   0.00000 E1
ftable           44  98   1.00000 E1
wtable           44  98   1.00000 E1
etableadjust     44  98   0.00000 E1
ftableadjust     44  98   1.00000 E1
wtableadjust     44  98   1.00000 E1
upbendc          44  98 3.50000E-08 M1
upbende          44  98 8.00000E-01 M1
upbendf          44  98 6.00000E+00 M1
upbendcadjust    44  98 1.00000E+00 M1
upbendeadjust    44  98 1.00000E+00 M1
upbendfadjust    44  98 1.00000E+00 M1
sgr              44  98   1.369 M1
egr              44  98   8.383 M1
ggr              44  98   4.000 M1
sgradjust        44  98   1.000 M1
egradjust        44  98   1.000 M1
ggradjust        44  98   1.000 M1
etable           44  98   0.00000 E2
ftable           44  98   1.00000 E2
wtable           44  98   1.00000 E2
etableadjust     44  98   0.00000 E2
ftableadjust     44  98   1.00000 E2
wtableadjust     44  98   1.00000 E2
upbendc          44  98 0.00000E+00 M2
upbende          44  98 0.00000E+00 M2
upbendf          44  98 0.00000E+00 M2
upbendcadjust    44  98 1.00000E+00 M2
upbendeadjust    44  98 1.00000E+00 M2
upbendfadjust    44  98 1.00000E+00 M2
sgr              44  98   0.001 M2
egr              44  98   8.383 M2
ggr              44  98   4.000 M2
sgradjust        44  98   1.000 M2
egradjust        44  98   1.000 M2
ggradjust        44  98   1.000 M2
## General parameters:
##   level density
ldmodel        1
colenhance     n
alphald           0.06926
betald            0.28277
gammashell1       0.43309
gammashell2       0.00000
pairconstant     12.00000
pshiftconstant    0.00000
Rspincut          1.00000
Rspincutff        4.00000
cglobal         1.00000E-20
pglobal         1.00000E-20
Kph              15.00000
## General parameters:
##   photon strength function
strength        9
strengthM1      3
xscaptherm      0.00000E+00
levinger        6.50000E+00
## General parameters:
##   pre-equilibrium
M2constant        1.03730
M2limit           1.00000
M2shift           1.00000
Rpipi             1.00000
Rnunu             1.50000
Rpinu             1.00000
Rnupi             1.00000
Rgamma            2.00000
Rspincutpreeq     1.00000
Esurf            22.03204
Cstrip        n   1.00000
Cknock        n   1.00000
Cbreak        n   1.00000
Cstrip        p   1.00000
Cknock        p   1.00000
Cbreak        p   1.00000
Cstrip        d   1.00000
Cknock        d   1.00000
Cbreak        d   1.00000
Cstrip        t   1.00000
Cknock        t   1.00000
Cbreak        t   1.00000
Cstrip        h   1.00000
Cknock        h   1.00000
Cbreak        h   1.00000
Cstrip        a   1.00000
Cknock        a   1.00000
Cbreak        a   1.00000
GMRadjustE        1.00000
GMRadjustG        1.00000
GMRadjustD        1.00000
GQRadjustE        1.00000
GQRadjustG        1.00000
GQRadjustD        1.00000
LEORadjustE       1.00000
LEORadjustG       1.00000
LEORadjustD       1.00000
HEORadjustE       1.00000
HEORadjustG       1.00000
HEORadjustD       1.00000
## General parameters:
##   fission
fismodel       6
Cnubar1           1.00000
Cnubar2           1.00000
Tmadjust          1.00000
Fsadjust          1.00000
Cbarrier          1.00000
## General parameters:
##   optical model
deuteronomp    4
alphaomp       6
v1adjust      n   1.00000
v2adjust      n   1.00000
v3adjust      n   1.00000
v4adjust      n   1.00000
rvadjust      n   0.99023
avadjust      n   0.98639
w1adjust      n   0.98741
w2adjust      n   1.00000
w3adjust      n   1.00000
w4adjust      n   1.00000
rwadjust      n   0.99023
awadjust      n   0.98639
rvdadjust     n   0.98988
avdadjust     n   1.01174
d1adjust      n   1.00000
d2adjust      n   1.09020
d3adjust      n   1.00000
rwdadjust     n   0.98988
awdadjust     n   1.01174
rvsoadjust    n   1.00000
avsoadjust    n   1.00000
vso1adjust    n   1.00000
vso2adjust    n   1.00000
rwsoadjust    n   1.00000
awsoadjust    n   1.00000
wso1adjust    n   1.00000
wso2adjust    n   1.00000
rcadjust      n   1.00000
v1adjust      p   1.00000
v2adjust      p   1.00000
v3adjust      p   1.00000
v4adjust      p   1.00000
rvadjust      p   1.01417
avadjust      p   0.97354
w1adjust      p   1.10145
w2adjust      p   1.00000
w3adjust      p   1.00000
w4adjust      p   1.00000
rwadjust      p   1.01417
awadjust      p   0.97354
rvdadjust     p   0.96162
avdadjust     p   0.99233
d1adjust      p   1.00000
d2adjust      p   1.08911
d3adjust      p   1.00000
rwdadjust     p   0.96162
awdadjust     p   0.99233
rvsoadjust    p   1.00000
avsoadjust    p   1.00000
vso1adjust    p   1.00000
vso2adjust    p   1.00000
rwsoadjust    p   1.00000
awsoadjust    p   1.00000
wso1adjust    p   1.00000
wso2adjust    p   1.00000
rcadjust      p   1.00000
v1adjust      d   1.00000
v2adjust      d   1.00000
v3adjust      d   1.00000
v4adjust      d   1.00000
rvadjust      d   1.00000
avadjust      d   1.00000
w1adjust      d   1.00000
w2adjust      d   1.00000
w3adjust      d   1.00000
w4adjust      d   1.00000
rwadjust      d   1.00000
awadjust      d   1.00000
rvdadjust     d   1.00000
avdadjust     d   1.00000
d1adjust      d   1.00000
d2adjust      d   1.00000
d3adjust      d   1.00000
rwdadjust     d   1.00000
awdadjust     d   1.00000
rvsoadjust    d   1.00000
avsoadjust    d   1.00000
vso1adjust    d   1.00000
vso2adjust    d   1.00000
rwsoadjust    d   1.00000
awsoadjust    d   1.00000
wso1adjust    d   1.00000
wso2adjust    d   1.00000
rcadjust      d   1.00000
v1adjust      t   1.00000
v2adjust      t   1.00000
v3adjust      t   1.00000
v4adjust      t   1.00000
rvadjust      t   1.00000
avadjust      t   1.00000
w1adjust      t   1.00000
w2adjust      t   1.00000
w3adjust      t   1.00000
w4adjust      t   1.00000
rwadjust      t   1.00000
awadjust      t   1.00000
rvdadjust     t   1.00000
avdadjust     t   1.00000
d1adjust      t   1.00000
d2adjust      t   1.00000
d3adjust      t   1.00000
rwdadjust     t   1.00000
awdadjust     t   1.00000
rvsoadjust    t   1.00000
avsoadjust    t   1.00000
vso1adjust    t   1.00000
vso2adjust    t   1.00000
rwsoadjust    t   1.00000
awsoadjust    t   1.00000
wso1adjust    t   1.00000
wso2adjust    t   1.00000
rcadjust      t   1.00000
v1adjust      h   1.00000
v2adjust      h   1.00000
v3adjust      h   1.00000
v4adjust      h   1.00000
rvadjust      h   1.00000
avadjust      h   1.00000
w1adjust      h   1.00000
w2adjust      h   1.00000
w3adjust      h   1.00000
w4adjust      h   1.00000
rwadjust      h   1.00000
awadjust      h   1.00000
rvdadjust     h   1.00000
avdadjust     h   1.00000
d1adjust      h   1.00000
d2adjust      h   1.00000
d3adjust      h   1.00000
rwdadjust     h   1.00000
awdadjust     h   1.00000
rvsoadjust    h   1.00000
avsoadjust    h   1.00000
vso1adjust    h   1.00000
vso2adjust    h   1.00000
rwsoadjust    h   1.00000
awsoadjust    h   1.00000
wso1adjust    h   1.00000
wso2adjust    h   1.00000
rcadjust      h   1.00000
v1adjust      a   1.00000
v2adjust      a   1.00000
v3adjust      a   1.00000
v4adjust      a   1.00000
rvadjust      a   1.00000
avadjust      a   1.00000
w1adjust      a   1.00000
w2adjust      a   1.00000
w3adjust      a   1.00000
w4adjust      a   1.00000
rwadjust      a   1.00000
awadjust      a   1.00000
rvdadjust     a   1.00000
avdadjust     a   1.00000
d1adjust      a   1.00000
d2adjust      a   1.00000
d3adjust      a   1.00000
rwdadjust     a   1.00000
awdadjust     a   1.00000
rvsoadjust    a   1.00000
avsoadjust    a   1.00000
vso1adjust    a   1.00000
vso2adjust    a   1.00000
rwsoadjust    a   1.00000
awsoadjust    a   1.00000
wso1adjust    a   1.00000
wso2adjust    a   1.00000
rcadjust      a   1.00000
v1adjust      e   1.00000
v2adjust      e   1.00000
v3adjust      e   1.00000
v4adjust      e   1.00000
rvadjust      e   1.01417
avadjust      e   0.97354
w1adjust      e   1.10145
w2adjust      e   1.00000
w3adjust      e   1.00000
w4adjust      e   1.00000
rwadjust      e   1.01417
awadjust      e   0.97354
rvdadjust     e   0.96162
avdadjust     e   0.99233
d1adjust      e   1.00000
d2adjust      e   1.08911
d3adjust      e   1.00000
rwdadjust     e   0.96162
awdadjust     e   0.99233
rvsoadjust    e   1.00000
avsoadjust    e   1.00000
vso1adjust    e   1.00000
vso2adjust    e   1.00000
rwsoadjust    e   1.00000
awsoadjust    e   1.00000
wso1adjust    e   1.00000
wso2adjust    e   1.00000
rcadjust      e   1.00000
